2080	Create and maintain member&#x2019;s files and accurate personnel documentation.<br>	Create and maintain member&#x2019;s files and accurate personnel documentation.<br>
2081	&#x2022;\	Research and execute insight-driven communication strategies.<br>	&#x2022;\	Research and execute insight-driven communication strategies.<br>
2082	including social media	email and online content.<br>
2083	&#x2022;\	Attend entrepreneurship events to build relationships with key community partners &amp; obt	&#x2022;\	Attend entrepreneurship events to build relationships with key community partners &amp; obt
2084	&#x2022;\	Attitudes toward employees with disabilities and female managers<br>	&#x2022;\	Attitudes toward employees with disabilities and female managers<br>
2085	Wildfire studio is 24 track with all instruments a 40 channel mixer (analog) .We do tracks in Nashvi	Wildfire studio is 24 track with all instruments a 40 channel mixer (analog) .We do tracks in Nashvi
2086	stopped by any human anything.<br>	stopped by any human anything.<br>
2087	I worked for ATT for 32 years and did music on the side. I went to at least 100 digital schools<br>	I worked for ATT for 32 years and did music on the side. I went to at least 100 digital schools<br>
2088	We are interested in anything music.</p></div></div><div id="experience-550195768" class="editable-i	We are interested in anything music.</p></div></div><div id="experience-550195768" class="editable-i
2089	(Rock	R&amp;R
2090	We are sending out postcards to radio to see if they will download or if they want cd&#39;s.<br>	We are sending out postcards to radio to see if they will download or if they want cd&#39;s.<br>
2091	&#x2022;\	Created award-winning project management system to reduce change orders for Hart Freeland R	&#x2022;\	Created award-winning project management system to reduce change orders for Hart Freeland R
2092	Ambulatory Surgery Centers across the country. My projects in Colorado were most rewarding. Can you 	Ambulatory Surgery Centers across the country. My projects in Colorado were most rewarding. Can you 
2093	æ²³åŒ— ä¿å®š	æ²³åŒ— ä¿å®š
2094	å¹¿ä¸œ å¹¿å·ž	å¹¿ä¸œ å¹¿å·ž
2095	ëŒ€í•œë¯¼êµ­ ê²½ê¸°ë„ ê¹€í¬	ëŒ€í•œë¯¼êµ­ ê²½ê¸°ë„ ê¹€í¬
2096	ëŒ€í•œë¯¼êµ­ ê²½ê¸°ë„ ì•ˆì‚°	ëŒ€í•œë¯¼êµ­ ê²½ê¸°ë„ ì•ˆì‚°
2097	Human Resources management for 100+ employees<br>	Human Resources management for 100+ employees<br>
2098	æ¹–åŒ— æ­¦æ±‰	æ¹–åŒ— æ­¦æ±‰
2099	Wroclaw County	Polska
2100	Kosovo	Kosovo
2101	Cajas de Ahorro y Cr&#xe9;dito	Emprendimientos solidarios y Grupos de Mujeres y J&#xf3;venes. <br>
2102	2002 - 2003.<br>	2002 - 2003.<br>
2103	&#xf075; GMAC Mortgage<br>	&#xf075; GMAC Mortgage<br>
2104	Gestion des appels d&#39;offres</p></div></div><div id="experience-406933990" class="editable-item s	Gestion des appels d&#39;offres</p></div></div><div id="experience-406933990" class="editable-item s
2105	France</span></span></div></div><div id="experience-495003091" class="editable-item section-item"><d	France</span></span><p class="description">Pr&#xe9;paration du BTS Assistante de Direction en Altern
2106	wrote comprehensive reports	and built valuation models for small-cap growth stocks in the medical technology and healthcare serv
2107	&#x2022; Conducted qualitative VOC market research at over 20 key accounts to identify and prioritiz	&#x2022; Conducted qualitative VOC market research at over 20 key accounts to identify and prioritiz
2108	formulated commercialization strategies	and presented recommendations for pediatric medical device to Board of Directors</p></div></div><div
2109	&#x2022; Discovered 3 novel breast cancer drug candidates at the Keck-UW Comprehensive Cancer Center	&#x2022; Discovered 3 novel breast cancer drug candidates at the Keck-UW Comprehensive Cancer Center
2110	MN</span></span><p class="description">&#x2022; TA for two undergraduate biochemistry courses<br>	MN</span></span><p class="description">&#x2022; TA for two undergraduate biochemistry courses<br>
2111	consumer	and competitive information to support franchise managers in setting franchise vision.<br>
2112	-\	work directly with customers to provide accurate and timely technical solutions<br>	-\	work directly with customers to provide accurate and timely technical solutions<br>
2113	-\	computer generated construction documents using Javelin&#xae; and AutoCAD<br>	-\	computer generated construction documents using Javelin&#xae; and AutoCAD<br>
2114	Redcar and Cleveland	United Kingdom
2115	drainage	demolition
2116	&#x2022;\	Prepared inventory for expected buyers on-demand<br>	&#x2022;\	Prepared inventory for expected buyers on-demand<br>
2117	&#x2022;\	Participated in the boring and sampling of soils as part of the Morris Island Lighthouse re	&#x2022;\	Participated in the boring and sampling of soils as part of the Morris Island Lighthouse re
2118	&#x2022;\	Operated trenching machinery<br>	&#x2022;\	Operated trenching machinery<br>
2119	- Improved process to evaluate continuity plans and provide consultation with key customers<br>	- Improved process to evaluate continuity plans and provide consultation with key customers<br>
2120	- Responsible for updates and maintenance of the City of Carrollton Emergency Management Plan<br>	- Responsible for updates and maintenance of the City of Carrollton Emergency Management Plan<br>
2121	Criminology Spring 2007<br>	Criminology Spring 2007<br>
2122	&#xb7; Improve gamma spectroscopy scripts to increase usability and effectiveness<br>	&#xb7; Improve gamma spectroscopy scripts to increase usability and effectiveness<br>
2123	* Campus Card Consultant <br>	* Campus Card Consultant <br>
2124	* Certified Business Consultant<br>	* Certified Business Consultant<br>
2125	C.M.C. - Certified Management Consultant<br>	C.M.C. - Certified Management Consultant<br>
2126	AZ</span></span><p class="description">* Formed Higher Education Division<br>	AZ</span></span><p class="description">* Formed Higher Education Division<br>
2127	* Implemented Campus Card Systems<br>	* Implemented Campus Card Systems<br>
2128	* Corporate Marketing Director<br>	* Corporate Marketing Director<br>
2129	Manages 2 weekly Phoenix Metro community tennis events.<br>	Manages 2 weekly Phoenix Metro community tennis events.<br>
2130	National Conference Speaker<br>	National Conference Speaker<br>
2131	State Board of Directors (MN) - Former Board Member<br>	State Board of Directors (MN) - Former Board Member<br>
2132	* WBCW-AM (Founder &amp; General Manager)<br>	* WBCW-AM (Founder &amp; General Manager)<br>
2133	&#x2022;\	Survey and update GIS mapping system.<br>	&#x2022;\	Survey and update GIS mapping system.<br>
2134	&#x2022;\	Served as a professional witness for PPL in multiple ALJ cases and depositions.<br>	&#x2022;\	Served as a professional witness for PPL in multiple ALJ cases and depositions.<br>
2135	&#x2022;\	Checked medicals to make sure campers could safely take part in activities.</p></div></div>	&#x2022;\	Checked medicals to make sure campers could safely take part in activities.</p></div></div>
2136	&#x2022;\	Trouble shot for communication issues for a data collection system.<br>	&#x2022;\	Trouble shot for communication issues for a data collection system.<br>
2137	Focusing on:<br>	Focusing on:<br>
2138	Other project work included:<br>	Other project work included:<br>
2139	Process and Precision.<br>	Process and Precision.<br>
2140	- Interventions dans des formations BTS MUC<br>	- Interventions dans des formations BTS MUC<br>
2141	County Maine Democratic Party Committee <br>	County Maine Democratic Party Committee <br>
2142	Awarded for Actively engaged in ground combat with an enemy of the United States.<br>	Awarded for Actively engaged in ground combat with an enemy of the United States.<br>
2143	Debica County	Poland
2144	Yugoslavia	Yugoslavia
2145	an evident improvement in staff morale	value-added membership
2146	&#x2022;\	Developed and implemented a mission partnership with regional Rotary Clubs. <br>	&#x2022;\	Developed and implemented a mission partnership with regional Rotary Clubs. <br>
2147	&#x2022;\	Completed the funding and building of a $2.3 million construction project. <br>	&#x2022;\	Completed the funding and building of a $2.3 million construction project. <br>
2148	&#x2022;\	Successfully balanced program income budget which grew from $2.8 million to $4.1 million ov	&#x2022;\	Successfully balanced program income budget which grew from $2.8 million to $4.1 million ov
2149	000 Statler Foundation grant.<br>	000 Statler Foundation grant.<br>
2150	Wells drilled:<br>	Wells drilled:<br>
2151	L.L.C.</h5></header><span class="experience-date-locale"><time>December 2007</time> &#8211; <time>Ma	Louisiana</span></span><p class="description">Louisiana - Surface title research and ownership repor
2152	Korea (North)	Korea (North)
2153	debuting August 2013<br>	debuting August 2013<br>
2154	&#x2022; Created editorial vision for bilingual content platform and established the voice of all En	&#x2022; Created editorial vision for bilingual content platform and established the voice of all En
2155	increased uniques by 30+% and grew social media 300+%<br>	increased uniques by 30+% and grew social media 300+%<br>
2156	- Plan and run the training sessions for Facility Assistants and Building Supervisors<br>	- Plan and run the training sessions for Facility Assistants and Building Supervisors<br>
2157	New Jersey</span></span><p class="description">-Pool snack stand cook<br>	New Jersey</span></span><p class="description">-Pool snack stand cook<br>
2158	Junior Officer	Junior Officer
2159	-Have completed two short film screenplays.<br>	-Have completed two short film screenplays.<br>
2160	-installed (in-ceiling) speakers. <br>	-installed (in-ceiling) speakers. <br>
2161	Chartered Financial Consultant designation awarded by the American College<br>	Chartered Financial Consultant designation awarded by the American College<br>
2162	graded assignments	led conversation groups
2163	Saltwater and deep sea fishing keeps me busy in the summer.	Saltwater and deep sea fishing keeps me busy in the summer.
2164	Western Monmouth Chamber of Commerce (WMCC) Circle of Excellence Recipient - Chamber Volunteer of th	Western Monmouth Chamber of Commerce (WMCC) Circle of Excellence Recipient - Chamber Volunteer of th
2165	* Managed 3rd party add-on products and relationships. <br>	* Managed 3rd party add-on products and relationships. <br>
2166	Assisted customers<br>	Assisted customers<br>
2167	TOOLS AND HARDWARE FOR THE WIRELINE SERVICE INDUSTRY.<br>	TOOLS AND HARDWARE FOR THE WIRELINE SERVICE INDUSTRY.<br>
2168	OF MANURACTURED PRODUCTS WITHIN THE PLANT.<br>	OF MANURACTURED PRODUCTS WITHIN THE PLANT.<br>
2169	æ³°åœ‹	æ³°åœ‹
2170	4th Marines Viet Nam<br>	4th Marines Viet Nam<br>
2171	&#x2022; Monitoring non-production databases activities by reviewing daily log.<br>	&#x2022; Monitoring non-production databases activities by reviewing daily log.<br>
2172	including relational table structure	normalizations
2173	&#x2022;\	Working with development team members on interface design and system-impact analysis per th	&#x2022;\	Working with development team members on interface design and system-impact analysis per th
2174	&#x2022;\	Performing business analysis to the State Workers&#x2019; Comp application (WCAP) with Busi	&#x2022;\	Performing business analysis to the State Workers&#x2019; Comp application (WCAP) with Busi
2175	&#x2022;\	Developing specifications utilizing CAST and overseeing their execution using 4GL.<br>	&#x2022;\	Developing specifications utilizing CAST and overseeing their execution using 4GL.<br>
2176	&#x2022;\	Collecting new utility billing system requirements by meeting with the division supervisor.	&#x2022;\	Collecting new utility billing system requirements by meeting with the division supervisor.
2177	Gwangju	Korea
2178	ãƒ•ã‚£ãƒªãƒ”ãƒ³	ãƒ•ã‚£ãƒªãƒ”ãƒ³
2192	Cile	Cile
2193	ì¤‘êµ­ ì‚°ë‘¥ ì˜Œíƒ€ì´	ì¤‘êµ­ ì‚°ë‘¥ ì˜Œíƒ€ì´
2194	Visitas t&#xe9;cnicas a Empresas como Ambev e Bolsa de Valores SP puderam trazer uma vis&#xe3;o mais	Visitas t&#xe9;cnicas a Empresas como Ambev e Bolsa de Valores SP puderam trazer uma vis&#xe3;o mais
2195	I worked in nearly all these capacities while interning there. <br>	I worked in nearly all these capacities while interning there. <br>
2196	North Carolina</span></span><p class="description">Successfully complete short and long-term assignm	North Carolina</span></span><p class="description">Successfully complete short and long-term assignm
2197	Water Taxi	Water Bus Fleet Design<br>
2198	&#x2022;\	Participates with management team in developing clinic goals and working toward obtaining t	&#x2022;\	Participates with management team in developing clinic goals and working toward obtaining t
2199	Medical Director of Respiratory Care</h4><h5>St. Martha&#39;s Regional Hospital</h5></header><span c	Medical Director MICU</h4><h5><a href="/company/16121?trk=ppro_cprof">Mount Sinai Hospital</a></h5><
2200	analysis	and identify non best practice installations providing remediation strategy recommendations and time
2201	&#x2022;\	Architectural design of database systems infrastructure including hardware and storage conf	&#x2022;\	Architectural design of database systems infrastructure including hardware and storage conf
2202	bottlenecks and non-performing or missing indices using PSSDIAG	Profiler
2203	Treasury Management System	CostPoint
2204	&#x2022;\	Primary on call support 24x7 of core applications. <br>	&#x2022;\	Primary on call support 24x7 of core applications. <br>
2205	and wire transfers as Production Control Specialist.<br>	and wire transfers as Production Control Specialist.<br>
2206	Netbatch w/AS400 integration.<br>	Netbatch w/AS400 integration.<br>
2207	&#x2022;\	Conduct weekly safety meetings<br>	&#x2022;\	Conduct weekly safety meetings<br>
2208	and Evans &amp; Sutherland.</p></div></div><div id="experience-399243457" class="editable-item secti	Brown &amp; Faust</h5></header><span class="experience-date-locale"><time>1982</time> &#8211; <time>
2209	purchase and GC. <br>	purchase and GC. <br>
2210	- Evaluated technologies and custom client projects.<br>	- Evaluated technologies and custom client projects.<br>
2211	- Managed system performance and security to prevent credit card fraud. <br>	- Managed system performance and security to prevent credit card fraud. <br>
2212	&#x2022;\	Consistently rank among top 10% out of approximately 500 sales reps nationwide.<br>	&#x2022;\	Consistently rank among top 10% out of approximately 500 sales reps nationwide.<br>
2213	Structural Elucidation and Total synthesis of Natural Products.<br>	Structural Elucidation and Total synthesis of Natural Products.<br>
2214	sole proprietorship in 1990 has grown into a corporation with over 24 employees involved in sales	service and rental of radio communications products. Motorola is the major supplier of equipment
2215	25U - Signal Support Systems Specialist<br>	25U - Signal Support Systems Specialist<br>
2216	TX.<br>	TX.<br>
2217	BraziliÃ«	BraziliÃ«
2218	000 hp and 1 million ft-lb steam turbine powered main engines<br>	000 hp and 1 million ft-lb steam turbine powered main engines<br>
2219	&#xf0d8;\	Part of the Financial Reporting Team which prepares the Financial Statements of the Bank as	&#xf0d8;\	Part of the Financial Reporting Team which prepares the Financial Statements of the Bank as
2220	&#xf0d8; Involved myself in the prospective IPO work of Plastene India Limited in preparing:<br>	&#xf0d8; Involved myself in the prospective IPO work of Plastene India Limited in preparing:<br>
2221	&#xf0a7;Review of request for Proposal from existing and potential customer and understand the scope	&#xf0a7;Review of request for Proposal from existing and potential customer and understand the scope
2222	Tax Audit	Internal Audit);<br>
2223	India</span></span><p class="description">*Statutory audit of companies (listed	public
2224	Monmouthshire	United Kingdom
2225	&#x2022;\	Generated and consulted new ideas with business unit management in strategic planning proce	&#x2022;\	Generated and consulted new ideas with business unit management in strategic planning proce
2226	&#x2022;\	Created a positive work environment through employee engagement within the customer contact	&#x2022;\	Created a positive work environment through employee engagement within the customer contact
2227	Tabasco	Campeche
2228	Regional Peninsular<br>	Regional Peninsular<br>
2229	9 Personas a cargo.</p></div></div><div id="experience-535015795" class="editable-item section-item"	9 Personas a cargo.</p></div></div><div id="experience-535015795" class="editable-item section-item"
2230	4 Personas a cargo.</p></div></div><div id="experience-535018151" class="editable-item section-item"	4 Personas a cargo.</p></div></div><div id="experience-535018151" class="editable-item section-item"
2231	Protection items like Rotor Blades	Wind Turbine Generator
2232	&#x2022;Checking Invoice with PO.<br>	&#x2022;Checking Invoice with PO.<br>
2233	sales and stock register.<br>	sales and stock register.<br>
2234	management of templates. Financial statements	management of complete cycle
2235	Horticultural Research	India</p></div></div><script>$
2236	Auditorias internas<br>	Auditorias internas<br>
2237	Vatican City State (Holy See)	Vatican City State (Holy See)
2238	Budget Preparation<br>	Budget Preparation<br>
2239	Finished Products	Ready to Eat
2240	ëŒ€í•œë¯¼êµ­ ìš¸ì‚° ë™êµ¬	ëŒ€í•œë¯¼êµ­ ìš¸ì‚° ë™êµ¬
2241	ëŒ€í•œë¯¼êµ­ ê²½ê¸°ë„ ìš©ì¸	ëŒ€í•œë¯¼êµ­ ê²½ê¸°ë„ ìš©ì¸
2242	å°ç£ æ–°åŒ—å¸‚	å°ç£ æ–°åŒ—å¸‚
2243	å°ç£ å½°åŒ–ç¸£	å°ç£ å½°åŒ–ç¸£
2244	http://www.inragedclothing.com/<br>	http://www.inragedclothing.com/<br>
2245	Partner in clothing line and freelance designs.<br>	Partner in clothing line and freelance designs.<br>
2246	Noruega	Noruega
2247	ëŒ€í•œë¯¼êµ­ ì„œìš¸ êµ¬ë¡œêµ¬	ëŒ€í•œë¯¼êµ­ ì„œìš¸ êµ¬ë¡œêµ¬
2248	Bedzin County	Poland
2249	å°ç£ æ–°ç«¹ç¸£å¸‚	å°ç£ æ–°ç«¹ç¸£å¸‚
2250	GroÃŸraum Minneapolis-St. Paul und Umgebung	GroÃŸraum Minneapolis-St. Paul und Umgebung
2251	ä¸­å›½ åŒ—äº¬å¸‚åŒº	ä¸­å›½ åŒ—äº¬å¸‚åŒº
2252	Acre	Brasil
2253	Corea	Corea
2254	Guidance &amp; Support for the same.</p></div></div><div id="experience-298255803" class="editable-i	000 Members &amp; 200
2255	ì´ì§‘íŠ¸	ì´ì§‘íŠ¸
2256	FINANCE: Direct and Indirect Taxes<br>	FINANCE: Direct and Indirect Taxes<br>
2257	USA with offices in India and abroad. Specialised in Sales Distribution Network with active coordina	USA with offices in India and abroad. Specialised in Sales Distribution Network with active coordina
2258	Promenade	Promenade
2259	Miyagi	Japan
2260	Hokkaido	Japan
2261	Thailandia	Thailandia
2262	Antarktis	Antarktis
2263	Profit and Loss Statement	Cash Flow
2264	1. Preparation of Quarterly &amp; Final Balance Sheet.<br>	1. Preparation of Quarterly &amp; Final Balance Sheet.<br>
2265	Location : Pune<br>	Location : Pune<br>
2266	Allocation of staff for audit engagements. <br>	Allocation of staff for audit engagements. <br>
2267	Handling independently salestax assessments.<br>	Handling independently salestax assessments.<br>
2268	&#x2022;Evaluation of internal control and accounting systems<br>	&#x2022;Evaluation of internal control and accounting systems<br>
2269	&#x2022;\	Analysis of financial statements and data of peer companies.<br>	&#x2022;\	Analysis of financial statements and data of peer companies.<br>
2270	&#x2022;\	Analysis of Revenue Booking System.<br>	&#x2022;\	Analysis of Revenue Booking System.<br>
2271	day- to-day general ledger accounting and intercompany reconciliations for assigned functional areas	day- to-day general ledger accounting and intercompany reconciliations for assigned functional areas
2272	&#xf0a7;\	Maintenance of Accounts:- I was responsible for supervising and maintenance of accounts of 	&#xf0a7;\	Maintenance of Accounts:- I was responsible for supervising and maintenance of accounts of 
2273	* Income Tax Work<br>	* Income Tax Work<br>
2274	&#xf0d8;\	Collection of data regarding Ground Rent &amp; Conditional SO from Sales BD <br>	&#xf0d8;\	Collection of data regarding Ground Rent &amp; Conditional SO from Sales BD <br>
2275	&#xf0d8;\	Ensure fulfill all Regulatory Requirement (DOT &amp; TRAI) with in TAT and Calculation of L	&#xf0d8;\	Ensure fulfill all Regulatory Requirement (DOT &amp; TRAI) with in TAT and Calculation of L
2276	Power &amp; fuel.<br>	Power &amp; fuel.<br>
2277	accounting	Taxation :<br>
2278	Transfer Pricing	Direct tax advisory and compliance. A team leader
2279	tax and business advisory services.We Create and drive your business strategies with consultants who	tax and business advisory services.We Create and drive your business strategies with consultants who
2280	&#x2022;\	Handling Credit control activity.<br>	&#x2022;\	Handling Credit control activity.<br>
2281	&#x2022;\	Preparation of cost center wise expenditure on monthly basis and compared with the Budgeted	&#x2022;\	Preparation of cost center wise expenditure on monthly basis and compared with the Budgeted
2282	&#x2022;\	Conducting Internal Audit Listed companies like of J.B. Pharmaceuticals Co. Ltd. and Privat	&#x2022;\	Conducting Internal Audit Listed companies like of J.B. Pharmaceuticals Co. Ltd. and Privat
2283	financial systems	reports and schedules to improve forecast precision and standardize reporting procedures.<br>
2284	Month - End Reporting to Group Management.<br>	Month - End Reporting to Group Management.<br>
2285	&#x2022;\	Delivery of services and Service Levels as per SOW<br>	&#x2022;\	Delivery of services and Service Levels as per SOW<br>
2286	1. Underwriting of Housing Loan- All self employed cases.<br>	1. Underwriting of Housing Loan- All self employed cases.<br>
2287	2. Analysis of Financial of Borrowers. <br>	2. Analysis of Financial of Borrowers. <br>
2288	quarterly and annual financial statements and as per Indian GAAP and IFRS	<br>
2289	India</span></span><p class="description">&#x2022; Conducted statutory audit and tax audits of vario	India</span></span><p class="description">&#x2022; Conducted statutory audit and tax audits of vario
2290	monitoring	management &amp; reporting
2291	proprietors and partnership firms.</p></div></div><div id="experience-221450873" class="editable-ite	filing of online Income Tax returns
2292	&#xf0d8;\	Assembling overall accounts in head office IC Colony from Showroom present in LT Road &amp;	&#xf0d8;\	Assembling overall accounts in head office IC Colony from Showroom present in LT Road &amp;
2293	Tax Audits and Limited Reviews of listed companies.<br>	Tax Audits and Limited Reviews of listed companies.<br>
2294	Records and Statements in the process of Finalization of Accounts.<br>	Records and Statements in the process of Finalization of Accounts.<br>
2295	Hedge funds financial reviews<br>	Hedge funds financial reviews<br>
2296	Reserve Bank of India Empanneled Bank Auditor.<br>	Reserve Bank of India Empanneled Bank Auditor.<br>
2297	&#x2022;\	Develop systems to allow the submission of regular and timely monthly reports and accountin	&#x2022;\	Develop systems to allow the submission of regular and timely monthly reports and accountin
2298	&#x2022;\	Develop and maintain systems to ensure comprehensive business planning exercises are undert	&#x2022;\	Develop and maintain systems to ensure comprehensive business planning exercises are undert
2299	&#x2022;\	Preparing Consolidated Statement<br>	&#x2022;\	Preparing Consolidated Statement<br>
2300	&#x2022;\	Projected Cash Flow Statement<br>	&#x2022;\	Projected Cash Flow Statement<br>
2301	cheques<br>	cheques<br>
2302	&#x2022;\	Incentive valuations<br>	&#x2022;\	Incentive valuations<br>
2303	&#x2022;\	Finalization of Accounts (as per Revised Schedule VI)<br>	&#x2022;\	Finalization of Accounts (as per Revised Schedule VI)<br>
2304	India</span></span><p class="description">Accounting	Auditing
2305	estimation of cash flow	Maintaing daily and weekly cash flows
2306	costing and finance services while complying with all legislative and corporate requirements. <br>	costing and finance services while complying with all legislative and corporate requirements. <br>
2307	MIS &amp; reporting review.<br>	MIS &amp; reporting review.<br>
2308	Preparation of Reconciliation of PF &amp; ESIC<br>	Preparation of Reconciliation of PF &amp; ESIC<br>
2309	Making Balance Sheets as per future projections<br>	Making Balance Sheets as per future projections<br>
2310	Carrying out Due diligence of target companies and preparing reports and budget analysis. <br>	Carrying out Due diligence of target companies and preparing reports and budget analysis. <br>
2311	Accountable for formulating the following<br>	Accountable for formulating the following<br>
2312	HUF	Partnership
2313	o\	Indirect Taxation related issues<br>	o\	Indirect Taxation related issues<br>
2314	firms	companies
2315	Mining	Agro Food Products
2316	Cost &amp; Audit</h4><h5>SWOT Professional Education Centre</h5></header><span class="experience-dat	India</span></span><p class="description">SWOT Professional Education Centre - A complete Guidance I
2317	&#x2022;\	Preparing the company for Private Equity investments.<br>	&#x2022;\	Preparing the company for Private Equity investments.<br>
2318	loan syndication.<br>	loan syndication.<br>
2319	State Bank of India.<br>	State Bank of India.<br>
2320	Finalisation of accounts.<br>	Finalisation of accounts.<br>
2321	Management of CAPEX and Working Capital<br>	Management of CAPEX and Working Capital<br>
2322	Bhilai (C.G.) and Bank of Baroda	Raipur
2323	India</span></span></div></div><div id="experience-202493158" class="editable-item section-item"><di	India</span></span></div></div><div id="experience-202493282" class="editable-item section-item"><di
2324	Responsible for Internal audit of the plant progress<br>	Responsible for Internal audit of the plant progress<br>
2325	C.A (Professional Education II) - (1st Attempt)	C.A (Professional Education II) - (1st Attempt)
2326	&#x2022;\	Maintaining record of proposals submitted branch and their disposal. <br>	&#x2022;\	Maintaining record of proposals submitted branch and their disposal. <br>
2327	Responsibilities Include;<br>	Responsibilities Include;<br>
2328	CST	Service Tax
2329	Statutory Auudit<br>	Statutory Auudit<br>
2330	Audits	Accounting
2331	Daman & Diu	India
2332	&#x2022;\	Successfully handled the transition of UK Fixed Asset Reporting Project from UK to India.<b	&#x2022;\	Successfully handled the transition of UK Fixed Asset Reporting Project from UK to India.<b
2333	Chennai	Chennai
2334	analysis of production &amp; sales data	product wise costing &amp; profitability
2335	&#x2022;\	Finalisation of the books of accounts<br>	&#x2022;\	Finalisation of the books of accounts<br>
2336	Preparation of Valuation Report for Merger and Acquisitions Purposes <br>	Preparation of Valuation Report for Merger and Acquisitions Purposes <br>
2337	TAX CONSULTANTS<br>	TAX CONSULTANTS<br>
2338	- Developing Financial Plans.<br>	- Developing Financial Plans.<br>
2339	My specific scope of work includes<br>	My specific scope of work includes<br>
2340	Managing the complete planning and management activities for ensuring completion of various types of	Managing the complete planning and management activities for ensuring completion of various types of
2341	2) COMPANY INCORPORATION &amp; ROC RETURNS<br>	2) COMPANY INCORPORATION &amp; ROC RETURNS<br>
2342	Company Law	<br>
2343	pre-paid	deferrals).<br>
2344	1 Departmental procedures.<br>	1 Departmental procedures.<br>
2345	&#x2022;\	Finalisation Statutory audits of Private limited companies.<br>	&#x2022;\	Finalisation Statutory audits of Private limited companies.<br>
2346	Service Tax &amp; VAT.<br>	Service Tax &amp; VAT.<br>
2347	&#x2022;\	Statutory Audit of various Banks<br>	&#x2022;\	Statutory Audit of various Banks<br>
2348	2) Administration of Accounts &amp; Finance at client business Units<br>	2) Administration of Accounts &amp; Finance at client business Units<br>
2349	2) Handled transaction from its initiation to its execution in Balance Sheet.\	<br>	2) Handled transaction from its initiation to its execution in Balance Sheet.\	<br>
2350	2)\	Preparation of Management report and Executive summaries<br>	2)\	Preparation of Management report and Executive summaries<br>
2351	Preparation &amp; Filing of Income Tax Returns for various assessees.<br>	Preparation &amp; Filing of Income Tax Returns for various assessees.<br>
2352	<a href='/search?search=&amp;keywords=Tanzania%0AMember+of+the+Institute+of+Forensic+Accountants&amp	<a href='/search?search=&amp;keywords=Tanzania%0AMember+of+the+Institute+of+Forensic+Accountants&amp
2353	&#x2022;\	Working upon the determination of the VAT Scheme for the various projects.<br>	&#x2022;\	Working upon the determination of the VAT Scheme for the various projects.<br>
2354	control and compliance environment for India operations.<br>	control and compliance environment for India operations.<br>
2355	region / division / corporate teams and worldwide affiliates.<br>	region / division / corporate teams and worldwide affiliates.<br>
2356	&#x2022; MIS reporting and controlling quarterly reporting in compliance of Stock Exchange norms.<br	&#x2022; MIS reporting and controlling quarterly reporting in compliance of Stock Exchange norms.<br
2357	disproportionately rewards high performance and enables us team members to evolve to our full potent	disproportionately rewards high performance and enables us team members to evolve to our full potent
2358	Tax Audit<br>	Tax Audit<br>
2359	&#xf0d8;\	Construction of roads and building. <br>	&#xf0d8;\	Construction of roads and building. <br>
2360	2) Client representation before department authorities &amp; appellate authorities<br>	2) Client representation before department authorities &amp; appellate authorities<br>
2361	Depreciation Computations and Accounting and Maintaining Fixed Assets Register.<br>	Depreciation Computations and Accounting and Maintaining Fixed Assets Register.<br>
2362	-Review of the daily PnL amongst it various components.<br>	-Review of the daily PnL amongst it various components.<br>
2363	India</span></span></div></div><div id="experience-235767407" class="editable-item section-item"><di	India</span></span></div></div><div id="experience-43246425" class="editable-item section-item"><div
2364	mutual trust and Communicate for impact competencies<br>	mutual trust and Communicate for impact competencies<br>
2365	Consolidation of Annual budgets and quarterly role over plans from different departments.<br>	Consolidation of Annual budgets and quarterly role over plans from different departments.<br>
2366	Project Financial planning	corporate reporting..</p></div></div><div id="experience-125756985" class="editable-item section-ite
2367	Internal Audit	Tax Audit
2368	Chartered Accountants</h5></header><span class="experience-date-locale"><time>August 2009</time> &#8	Certification Services
2369	Roc Filling <br>	Roc Filling <br>
2370	Preparation of accounting records of the client.<br>	Preparation of accounting records of the client.<br>
2371	&#xf0d8;\	Risk Management:<br>	&#xf0d8;\	Risk Management:<br>
2372	&#x2022; Analysis of product performance including sectoral analysis; interpretation of results and 	&#x2022; Analysis of product performance including sectoral analysis; interpretation of results and 
2373	2. Stock Audit.<br>	2. Stock Audit.<br>
2374	2. Statutory Audit.<br>	2. Statutory Audit.<br>
2375	2. Managing the audit team<br>	2. Managing the audit team<br>
2376	Taxation<br>	Taxation<br>
2377	Compilation of Financial Statement and Compliance Related Works under Income Tax Act.</p></div></div	args){var positionID;if
2378	2.Process Review of Purchase and added the method of taking rates by Mail and Fax.<br>	2.Process Review of Purchase and added the method of taking rates by Mail and Fax.<br>
2379	Reviewing Accounts with Accounting Standards	AAS
2380	offers diversified consulting services to the clients right from business startup to marketing the p	India</span></span><p class="description">Internal Audit Planning and Supervision
2381	Somali	Somali
2382	KaapverdiÃ«	KaapverdiÃ«
2383	TaiwÃ¡n	TaiwÃ¡n
2384	Development of R&amp;D projects; to mention: Orbisat SA ( R&amp;D about a solid state radar); INPE (	Development of R&amp;D projects; to mention: Orbisat SA ( R&amp;D about a solid state radar); INPE (
2385	-cracked screens<br>	-cracked screens<br>
2386	Polonia	Polonia
2387	Falkland Islands (Malvinas)	Falkland Islands (Malvinas)
2388	SuÃ©cia	SuÃ©cia
2389	SÃ£o Vicente e Granadinas	SÃ£o Vicente e Granadinas
2390	MÃ´naco	MÃ´naco
